35200	0.110484
35300	0.110224
35400	0.110543
35500	0.110708
35600	0.110448
35700	0.110825
35800	0.112273
35900	0.112447
36000	0.112842
36100	0.113014
36200	0.113472
36300	0.113809
36400	0.113533
36500	0.113471
36600	0.114753
36700	0.114617
36800	0.115319
36900	0.114903
37000	0.115377
37100	0.115190
37200	0.116240
37300	0.116379
37400	0.116499
37500	0.116600
37600	0.117255
37700	0.118479
37800	0.117233
37900	0.119774
38000	0.118442
38100	0.118483
38200	0.120966
38300	0.120138
38400	0.120899
38500	0.120839
38600	0.121076
38700	0.121288
38800	0.121050
38900	0.121245
39000	0.121931
39100	0.122120
39200	0.124921
39300	0.122909
39400	0.122682
39500	0.123711
39600	0.123545
39700	0.125305
39800	0.124180
39900	0.125488
40000	0.126056
40100	0.124917
40200	0.125511
40300	0.125884
40400	0.129276
40500	0.127277
40600	0.126789
40700	0.127017
40800	0.127281
40900	0.128184
41000	0.128010
41100	0.128284
41200	0.128254
41300	0.128766
41400	0.129121
41500	0.129402
41600	0.129886
41700	0.130336
41800	0.131048
41900	0.130915
42000	0.131229
42100	0.131812
42200	0.131518
42300	0.132561
42400	0.132101
42500	0.132558
42600	0.132969
42700	0.134542
42800	0.133429
42900	0.134408
43000	0.134874
43100	0.134846
43200	0.135393
43300	0.135187
43400	0.135360
43500	0.136037
43600	0.137878
43700	0.136528
43800	0.136390
43900	0.137127
44000	0.137647
44100	0.137162
44200	0.138674
44300	0.139019
44400	0.138576
44500	0.139467
44600	0.139059
44700	0.139495
44800	0.140272
44900	0.141338
45000	0.141730
45100	0.140565
45200	0.141502
45300	0.145631
45400	0.155298
45500	0.155919
45600	0.158732
45700	0.172182
45800	0.187648
45900	0.166939
46000	0.154935
46100	0.152714
46200	0.188696
46300	0.197433
46400	0.154527
46500	0.149679
46600	0.151007
46700	0.190292
46800	0.163124
46900	0.159947
47000	0.163855
47100	0.159383
47200	0.166920
47300	0.163105
47400	0.159037
47500	0.159486
47600	0.150659
47700	0.154606
47800	0.152150
47900	0.150364
48000	0.150267
48100	0.150986
48200	0.155117
48300	0.152293
48400	0.152723
48500	0.153386
48600	0.165994
48700	0.181403
48800	0.166035
48900	0.157542
49000	0.153781
49100	0.153705
49200	0.159854
49300	0.155607
49400	0.154484
49500	0.169525
49600	0.166372
49700	0.162098
49800	0.185356
49900	0.165984
50000	0.171486
50100	0.183112
50200	0.179672
50300	0.174166
50400	0.186572
50500	0.169870
50600	0.169716
50700	0.169772
50800	0.179225
50900	0.181389
51000	0.191434
51100	0.184569
51200	0.182476
51300	0.182425
51400	0.181969
51500	0.190507
51600	0.189734
51700	0.180397
51800	0.188063
51900	0.195605
52000	0.171272
52100	0.179877
52200	0.175547
52300	0.176458
52400	0.169867
52500	0.168813
52600	0.166437
52700	0.166565
52800	0.167422
52900	0.168295
53000	0.168198
53100	0.169109
53200	0.171544
53300	0.169975
53400	0.171251
53500	0.179799
53600	0.180784
53700	0.179684
53800	0.173511
53900	0.170587
54000	0.172802
54100	0.169925
54200	0.171853
54300	0.172765
54400	0.171136
54500	0.171516
54600	0.178203
54700	0.176265
54800	0.174495
54900	0.172679
55000	0.174048
55100	0.180135
55200	0.195234
55300	0.199767
55400	0.208472
55500	0.188633
55600	0.188958
55700	0.183778
55800	0.189524
55900	0.206398
56000	0.189918
56100	0.195805
56200	0.198544
56300	0.208153
56400	0.194873
56500	0.201326
56600	0.185024
56700	0.185658
56800	0.183289
56900	0.180334
57000	0.247248
57100	0.230197
57200	0.208873
57300	0.208647
57400	0.190782
57500	0.197137
57600	0.186354
57700	0.183512
57800	0.184683
57900	0.182356
58000	0.182147
58100	0.184306
58200	0.182840
58300	0.183429
58400	0.183118
58500	0.209574
58600	0.204070
58700	0.198443
58800	0.196296
58900	0.195207
59000	0.189576
59100	0.197216
59200	0.192686
59300	0.193260
59400	0.206527
59500	0.195532
59600	0.193234
59700	0.195063
59800	0.196958
59900	0.196231
60000	0.189534
60100	0.200829
60200	0.192426
60300	0.202559
60400	0.199285
60500	0.196537
60600	0.192807
60700	0.192929
60800	0.192880
60900	0.196123
61000	0.196123
61100	0.195214
61200	0.203363
61300	0.196674
61400	0.200091
61500	0.198442
61600	0.202339
61700	0.198928
61800	0.205830
61900	0.199097
62000	0.202227
62100	0.201218
62200	0.203033
62300	0.198553
62400	0.207467
62500	0.208556
62600	0.204609
62700	0.225494
62800	0.210436
62900	0.220488
63000	0.207468
63100	0.222657
63200	0.221077
63300	0.217895
63400	0.216453
63500	0.223481
63600	0.220390
63700	0.216142
63800	0.208252
63900	0.208266
64000	0.211016
64100	0.203133
64200	0.207148
64300	0.209694
64400	0.211893
64500	0.211836
64600	0.212044
64700	0.225765
64800	0.215544
64900	0.234169
65000	0.222110
65100	0.226446
65200	0.238754
65300	0.236042
65400	0.229525
65500	0.236844
65600	0.228022
65700	0.248093
65800	0.237724
65900	0.233556
66000	0.236597
66100	0.244548
66200	0.227334
66300	0.215734
66400	0.227677
66500	0.235309
66600	0.224383
66700	0.217319
66800	0.220137
66900	0.220909
67000	0.220151
67100	0.217547
67200	0.220989
67300	0.220244
67400	0.224799
67500	0.223579
67600	0.216704
67700	0.223681
67800	0.217100
67900	0.216491
68000	0.217572
68100	0.218430
68200	0.224705
68300	0.224449
68400	0.222953
68500	0.224990
68600	0.224174
68700	0.227181
68800	0.238561
68900	0.224712
69000	0.221648
69100	0.219074
69200	0.220660
69300	0.222012
69400	0.223824
69500	0.223978
69600	0.236876
69700	0.231742
69800	0.226238
69900	0.220592
70000	0.219548
70100	0.221262
70200	0.222005
70300	0.223439
70400	0.228747
70500	0.228747
70600	0.225943
70700	0.226904
70800	0.225594
70900	0.227570
71000	0.230888
71100	0.233591
71200	0.237197
71300	0.233226
71400	0.227686
71500	0.226473
71600	0.225895
71700	0.227342
71800	0.226779
71900	0.226950
72000	0.229923
72100	0.232877
72200	0.237522
72300	0.239589
72400	0.234603
72500	0.234663
72600	0.227771
72700	0.229883
72800	0.236480
72900	0.234504
73000	0.230946
73100	0.230280
73200	0.254926
73300	0.247003
73400	0.239528
73500	0.238569
73600	0.252367
73700	0.272864
73800	0.275058
73900	0.268579
74000	0.252132
74100	0.250413
74200	0.242426
74300	0.240483
74400	0.240371
74500	0.237013
74600	0.242608
74700	0.244699
74800	0.235008
74900	0.241567
75000	0.264355
75100	0.251838
75200	0.248551
75300	0.250782
75400	0.256077
75500	0.244938
75600	0.262142
75700	0.258989
75800	0.291566
75900	0.305682
76000	0.302191
76100	0.295214
76200	0.295422
76300	0.292640
76400	0.279020
76500	0.281884
76600	0.271666
76700	0.263772
76800	0.266431
76900	0.268258
77000	0.258820
77100	0.262823
77200	0.257246
77300	0.257151
77400	0.259278
77500	0.256678
77600	0.261817
77700	0.264046
77800	0.280123
77900	0.256426
78000	0.257369
78100	0.268059
78200	0.281220
78300	0.274043
78400	0.270438
78500	0.267552
78600	0.272880
78700	0.263515
78800	0.265781
78900	0.264104
79000	0.273169
79100	0.295403
79200	0.269776
79300	0.266140
79400	0.262400
79500	0.272664
79600	0.267092
79700	0.271857
79800	0.272050
79900	0.266549
80000	0.268639
80100	0.268052
80200	0.267051
80300	0.267209
80400	0.267473
80500	0.267146
80600	0.271632
80700	0.280595
80800	0.276998
80900	0.273499
81000	0.363600
81100	0.279691
81200	0.280915
81300	0.284707
81400	0.273146
81500	0.271188
81600	0.273179
81700	0.274518
81800	0.272240
81900	0.273099
82000	0.274620
82100	0.274514
82200	0.277350
82300	0.273433
82400	0.275921
82500	0.268039
82600	0.267904
82700	0.268483
82800	0.269613
82900	0.269804
83000	0.276025
83100	0.270688
83200	0.269472
83300	0.269428
83400	0.270598
83500	0.278447
83600	0.272543
83700	0.283471
83800	0.274612
83900	0.277415
84000	0.280436
84100	0.272497
84200	0.277681
84300	0.273411
84400	0.273837
84500	0.276981
84600	0.276796
84700	0.279769
84800	0.293867
84900	0.282537
85000	0.281128
85100	0.281669
85200	0.279998
85300	0.282852
85400	0.281590
85500	0.283274
85600	0.285879
85700	0.283843
85800	0.283809
85900	0.282955
86000	0.285590
86100	0.283907
86200	0.285368
86300	0.284061
86400	0.288385
86500	0.284816
86600	0.285436
86700	0.287253
86800	0.285239
86900	0.289130
87000	0.286848
87100	0.286695
87200	0.288599
87300	0.288246
87400	0.287371
87500	0.290026
87600	0.289557
87700	0.289943
87800	0.290960
87900	0.292263
88000	0.291082
88100	0.290913
88200	0.290640
88300	0.292697
88400	0.293165
88500	0.293970
88600	0.293105
88700	0.293291
88800	0.293533
88900	0.295878
89000	0.295631
89100	0.295559
89200	0.296205
89300	0.295290
89400	0.295977
89500	0.296094
89600	0.296369
89700	0.296499
89800	0.296160
89900	0.295513
90000	0.296649
90100	0.297574
90200	0.297995
90300	0.297747
90400	0.299548
90500	0.298737
90600	0.303463
90700	0.300699
90800	0.300207
90900	0.301144
91000	0.301091
91100	0.302605
91200	0.305635
91300	0.302625
91400	0.302447
91500	0.302538
91600	0.303044
91700	0.303028
91800	0.310571
91900	0.309978
92000	0.304681
92100	0.304479
92200	0.304833
92300	0.304602
92400	0.304154
92500	0.304165
92600	0.304495
92700	0.305669
92800	0.304486
92900	0.306175
93000	0.307085
93100	0.306464
93200	0.307418
93300	0.308104
93400	0.309338
93500	0.307819
93600	0.309110
93700	0.309538
93800	0.308969
93900	0.309347
94000	0.309759
94100	0.311790
94200	0.327410
94300	0.351166
94400	0.358983
94500	0.327299
94600	0.333755
94700	0.331608
94800	0.330845
94900	0.352738
95000	0.324405
95100	0.333463
95200	0.327755
95300	0.339399
95400	0.325060
95500	0.319207
95600	0.347414
95700	0.339592
95800	0.362546
95900	0.330821
96000	0.338762
96100	0.337164
96200	0.330861
96300	0.328386
96400	0.339401
96500	0.335940
96600	0.343370
96700	0.329666
96800	0.327229
96900	0.329707
97000	0.330694
97100	0.347346
97200	0.360979
97300	0.340434
97400	0.334165
97500	0.333516
97600	0.337341
97700	0.337221
97800	0.330304
97900	0.340752
98000	0.343850
98100	0.337682
98200	0.338428
98300	0.338965
98400	0.340938
98500	0.340680
98600	0.340393
98700	0.333365
98800	0.342796
98900	0.345417
99000	0.343153
99100	0.341519
99200	0.348414
99300	0.345748
99400	0.349345
99500	0.351783
99600	0.353279
99700	0.351064
99800	0.351002
99900	0.436552
